Data Time,Data Value
01-07-2024 02:45,438.8
01-07-2024 03:15,438.8
01-07-2024 04:00,438.8
01-07-2024 04:30,438.8
01-07-2024 05:00,438.8
01-07-2024 05:30,438.8
01-07-2024 06:15,438.8
01-07-2024 06:45,438.8
01-07-2024 09:15,438.77
01-07-2024 09:30,438.77
01-07-2024 10:15,438.77
01-07-2024 10:45,438.77
01-07-2024 11:15,438.77
01-07-2024 11:30,438.77
01-07-2024 11:45,438.77
01-07-2024 12:30,438.77
01-07-2024 13:00,438.77
01-07-2024 13:30,438.77
01-07-2024 18:30,435.72
01-07-2024 18:45,435.72
01-07-2024 21:00,435.72
02-07-2024 00:00,435.72
02-07-2024 00:30,435.72
02-07-2024 01:00,435.72
02-07-2024 02:00,435.72
02-07-2024 02:15,435.72
02-07-2024 03:15,435.72
02-07-2024 04:00,435.72
02-07-2024 04:15,435.72
02-07-2024 04:45,435.72
02-07-2024 06:15,435.72
02-07-2024 07:00,435.72
02-07-2024 07:30,435.72
02-07-2024 08:00,435.72
02-07-2024 08:15,435.72
02-07-2024 08:45,435.72
02-07-2024 09:45,438.77
02-07-2024 10:45,438.77
02-07-2024 11:15,438.77
02-07-2024 11:45,438.77
02-07-2024 12:30,438.77
02-07-2024 13:00,438.77
02-07-2024 13:30,438.76
02-07-2024 14:00,438.76
02-07-2024 14:30,438.77
02-07-2024 15:15,438.77
02-07-2024 16:15,438.76
02-07-2024 17:00,438.77
02-07-2024 17:30,438.77
02-07-2024 18:00,438.77
02-07-2024 18:45,438.78
02-07-2024 19:30,438.79
02-07-2024 20:30,438.78
02-07-2024 22:15,438.79
02-07-2024 23:45,438.79
03-07-2024 00:45,438.79
03-07-2024 01:30,438.79
03-07-2024 02:15,438.79
03-07-2024 02:30,438.79
03-07-2024 03:30,438.79
03-07-2024 04:30,438.79
03-07-2024 05:45,438.78
03-07-2024 06:30,438.78
03-07-2024 07:15,438.79
03-07-2024 07:30,438.79
03-07-2024 08:30,438.77
03-07-2024 09:45,438.77
03-07-2024 10:00,438.76
03-07-2024 10:30,438.77
03-07-2024 11:15,438.77
03-07-2024 11:30,438.77
03-07-2024 12:30,438.77
03-07-2024 13:30,438.77
03-07-2024 13:45,438.77
03-07-2024 15:00,438.77
03-07-2024 15:45,438.77
03-07-2024 16:30,438.77
03-07-2024 17:00,438.77
03-07-2024 17:45,438.76
03-07-2024 18:30,438.77
03-07-2024 19:30,438.76
03-07-2024 20:15,438.76
03-07-2024 21:00,438.77
03-07-2024 21:45,438.77
03-07-2024 22:15,438.78
03-07-2024 23:00,438.77
03-07-2024 23:30,438.77
04-07-2024 00:00,438.77
04-07-2024 00:30,438.77
04-07-2024 01:30,438.78
04-07-2024 02:30,438.77
04-07-2024 03:00,438.78
04-07-2024 03:30,438.78
04-07-2024 04:15,438.77
04-07-2024 05:30,438.77
04-07-2024 06:00,438.77
04-07-2024 06:30,438.77
04-07-2024 07:00,438.77
04-07-2024 07:15,438.77
04-07-2024 08:00,438.76
04-07-2024 08:15,438.76
04-07-2024 08:45,438.76
04-07-2024 11:00,438.76
04-07-2024 11:30,438.76
04-07-2024 13:15,438.76
04-07-2024 14:15,438.76
04-07-2024 14:45,438.76
04-07-2024 15:15,438.76
04-07-2024 16:00,438.75
04-07-2024 17:15,438.75
04-07-2024 17:45,438.75
04-07-2024 18:15,438.76
04-07-2024 18:45,438.76
04-07-2024 19:30,438.75
04-07-2024 21:15,438.76
04-07-2024 21:45,438.77
04-07-2024 22:15,438.77
04-07-2024 23:30,438.77
05-07-2024 01:00,438.76
05-07-2024 02:45,438.77
05-07-2024 04:45,438.76
05-07-2024 06:00,438.76
05-07-2024 06:30,438.76
05-07-2024 10:00,438.75
05-07-2024 11:00,438.74
05-07-2024 11:30,438.74
05-07-2024 13:45,438.74
05-07-2024 14:45,438.74
05-07-2024 15:15,438.74
05-07-2024 15:30,438.73
05-07-2024 15:45,438.74
05-07-2024 16:15,438.73
05-07-2024 17:00,438.73
05-07-2024 18:00,438.74
05-07-2024 18:30,438.73
05-07-2024 19:15,438.73
05-07-2024 20:15,438.74
05-07-2024 21:15,438.74
05-07-2024 22:15,438.74
05-07-2024 22:45,438.73
05-07-2024 23:15,438.74
05-07-2024 23:45,438.75
06-07-2024 00:15,438.74
06-07-2024 02:30,438.75
06-07-2024 02:45,438.75
06-07-2024 03:45,438.75
06-07-2024 04:45,438.75
06-07-2024 05:15,438.75
06-07-2024 06:15,438.75
06-07-2024 06:45,438.75
06-07-2024 07:00,438.75
06-07-2024 07:15,438.75
06-07-2024 07:30,438.75
06-07-2024 08:00,438.74
06-07-2024 08:30,438.73
06-07-2024 08:45,438.73
06-07-2024 09:15,438.73
06-07-2024 09:45,438.73
06-07-2024 10:45,438.72
06-07-2024 12:00,438.73
06-07-2024 12:45,438.72
06-07-2024 14:00,438.72
06-07-2024 14:30,438.72
06-07-2024 15:30,438.71
06-07-2024 16:00,438.71
06-07-2024 16:30,438.72
06-07-2024 17:00,438.72
06-07-2024 17:30,438.71
06-07-2024 18:15,438.71
06-07-2024 22:15,438.73
06-07-2024 22:30,438.73
07-07-2024 00:15,438.72
07-07-2024 01:00,438.71
07-07-2024 01:15,438.71
07-07-2024 02:00,438.72
07-07-2024 02:30,438.71
07-07-2024 02:45,438.71
07-07-2024 03:30,438.71
07-07-2024 04:45,438.71
07-07-2024 05:30,438.73
07-07-2024 06:15,438.72
07-07-2024 07:15,438.73
07-07-2024 07:30,438.73
07-07-2024 08:15,438.72
07-07-2024 09:00,438.71
07-07-2024 09:30,438.71
07-07-2024 09:45,438.71
07-07-2024 10:15,438.71
07-07-2024 12:45,438.72
07-07-2024 13:00,438.72
07-07-2024 14:45,438.73
07-07-2024 15:30,438.71
07-07-2024 15:45,438.73
07-07-2024 16:30,438.73
07-07-2024 17:00,438.73
07-07-2024 17:30,438.73
07-07-2024 18:00,438.72
07-07-2024 18:30,438.73
07-07-2024 19:45,438.74
07-07-2024 20:45,438.76
07-07-2024 21:15,438.75
07-07-2024 21:45,438.75
07-07-2024 23:00,438.75
08-07-2024 00:00,438.76
08-07-2024 01:00,438.76
08-07-2024 01:15,438.76
08-07-2024 02:15,438.76
08-07-2024 02:45,438.76
08-07-2024 03:45,438.76
08-07-2024 05:00,438.76
08-07-2024 06:00,438.76
08-07-2024 06:30,438.75
08-07-2024 07:00,438.75
08-07-2024 07:30,438.75
08-07-2024 08:15,438.75
08-07-2024 08:45,438.75
08-07-2024 10:00,438.77
08-07-2024 10:30,438.76
08-07-2024 11:45,438.76
08-07-2024 13:00,438.74
08-07-2024 13:45,438.75
08-07-2024 15:00,438.77
08-07-2024 15:30,438.77
08-07-2024 16:45,438.72
08-07-2024 17:30,438.73
08-07-2024 18:00,438.73
08-07-2024 18:30,438.74
08-07-2024 19:30,438.73
08-07-2024 20:45,438.74
08-07-2024 22:15,438.73
08-07-2024 22:45,438.74
08-07-2024 23:15,438.74
08-07-2024 23:45,438.75
09-07-2024 00:30,438.74
09-07-2024 02:15,438.75
09-07-2024 03:15,438.75
09-07-2024 04:45,438.75
09-07-2024 05:15,438.75
09-07-2024 06:30,438.75
09-07-2024 07:00,438.75
09-07-2024 07:15,438.75
09-07-2024 08:15,438.75
09-07-2024 09:15,438.76
09-07-2024 09:30,438.75
09-07-2024 09:45,438.76
09-07-2024 10:30,438.76
09-07-2024 10:45,438.76
09-07-2024 12:30,438.76
09-07-2024 13:00,438.76
09-07-2024 13:30,438.77
09-07-2024 14:00,438.76
09-07-2024 14:45,438.77
09-07-2024 15:15,438.76
09-07-2024 15:45,438.76
09-07-2024 16:15,438.77
09-07-2024 16:45,438.76
09-07-2024 17:45,438.75
09-07-2024 20:15,438.74
09-07-2024 20:30,438.74
09-07-2024 21:00,438.74
09-07-2024 21:15,438.74
09-07-2024 22:15,438.74
09-07-2024 22:45,438.74
09-07-2024 23:30,438.73
09-07-2024 23:45,438.73
10-07-2024 00:15,438.73
10-07-2024 00:45,438.74
10-07-2024 02:30,438.73
10-07-2024 03:30,438.73
10-07-2024 04:00,438.73
10-07-2024 04:30,438.72
10-07-2024 05:00,438.73
10-07-2024 05:30,438.73
10-07-2024 06:15,438.73
10-07-2024 07:30,438.73
10-07-2024 08:15,438.72
10-07-2024 08:45,438.71
10-07-2024 10:00,438.71
10-07-2024 10:45,438.71
10-07-2024 11:00,438.71
10-07-2024 11:30,438.71
10-07-2024 11:45,438.71
10-07-2024 12:45,438.71
10-07-2024 13:30,438.71
10-07-2024 14:00,438.72
10-07-2024 14:45,438.74
10-07-2024 16:00,438.71
10-07-2024 16:15,438.72
10-07-2024 17:00,438.73
10-07-2024 18:15,438.73
10-07-2024 19:00,438.71
10-07-2024 20:30,438.71
10-07-2024 21:00,438.71
10-07-2024 21:15,438.72
10-07-2024 21:45,438.71
10-07-2024 22:45,438.71
10-07-2024 23:00,438.71
10-07-2024 23:30,438.71
10-07-2024 23:45,438.71
11-07-2024 01:00,438.72
11-07-2024 01:45,438.71
11-07-2024 02:15,438.71
11-07-2024 03:30,438.73
11-07-2024 04:00,438.72
11-07-2024 04:30,438.72
11-07-2024 05:00,438.73
11-07-2024 06:15,438.72
11-07-2024 06:45,438.72
11-07-2024 07:00,438.72
11-07-2024 07:15,438.71
11-07-2024 08:00,438.7
11-07-2024 08:45,438.7
11-07-2024 09:30,438.7
11-07-2024 10:30,438.7
11-07-2024 10:45,438.7
11-07-2024 11:30,438.7
11-07-2024 11:45,438.7
11-07-2024 13:00,438.69
11-07-2024 13:45,438.7
11-07-2024 14:45,438.71
11-07-2024 16:00,438.7
11-07-2024 17:30,438.69
11-07-2024 20:00,438.69
11-07-2024 20:45,438.69
11-07-2024 21:00,438.69
11-07-2024 22:00,438.71
11-07-2024 22:30,438.71
12-07-2024 01:15,438.71
12-07-2024 02:45,438.71
12-07-2024 04:30,438.71
12-07-2024 05:15,438.71
12-07-2024 08:00,438.7
12-07-2024 08:45,438.7
12-07-2024 09:15,438.69
12-07-2024 09:45,438.7
12-07-2024 10:00,438.69
12-07-2024 10:30,438.69
12-07-2024 11:15,438.69
12-07-2024 13:30,438.69
12-07-2024 14:00,438.69
12-07-2024 14:30,438.69
12-07-2024 14:45,438.68
12-07-2024 15:30,438.68
12-07-2024 16:30,438.68
12-07-2024 17:45,438.68
12-07-2024 18:15,438.68
12-07-2024 19:30,438.68
12-07-2024 20:30,438.69
12-07-2024 21:15,438.67
12-07-2024 21:45,438.67
12-07-2024 22:30,438.67
13-07-2024 00:00,438.66
13-07-2024 00:45,438.67
13-07-2024 01:15,438.67
13-07-2024 02:00,438.68
13-07-2024 03:15,438.68
13-07-2024 03:45,438.67
13-07-2024 05:00,438.67
13-07-2024 05:30,438.67
13-07-2024 06:15,438.67
13-07-2024 07:30,438.65
13-07-2024 07:45,438.64
13-07-2024 08:45,438.64
13-07-2024 09:45,438.64
13-07-2024 10:45,438.63
13-07-2024 11:00,438.63
13-07-2024 11:15,438.62
13-07-2024 11:30,438.63
13-07-2024 13:30,438.63
13-07-2024 15:00,438.62
13-07-2024 15:30,438.63
13-07-2024 17:15,438.62
13-07-2024 18:00,438.62
13-07-2024 19:00,438.62
13-07-2024 19:45,438.63
13-07-2024 20:15,438.62
13-07-2024 20:45,438.62
13-07-2024 21:00,438.62
13-07-2024 21:30,438.63
13-07-2024 22:30,438.64
13-07-2024 23:15,438.63
14-07-2024 00:30,438.63
14-07-2024 00:45,438.63
14-07-2024 02:30,438.64
14-07-2024 03:15,438.64
14-07-2024 04:00,438.64
14-07-2024 04:45,438.64
14-07-2024 06:30,438.62
14-07-2024 07:45,438.62
14-07-2024 08:30,438.62
14-07-2024 10:15,438.63
14-07-2024 12:15,438.62
14-07-2024 14:00,438.62
14-07-2024 14:30,438.63
14-07-2024 14:45,438.62
14-07-2024 15:00,438.61
14-07-2024 15:30,438.61
14-07-2024 16:00,438.6
14-07-2024 16:30,438.6
14-07-2024 17:00,438.6
14-07-2024 17:30,438.6
14-07-2024 18:15,438.61
14-07-2024 19:45,438.61
14-07-2024 21:00,438.61
14-07-2024 21:30,438.62
14-07-2024 22:00,438.62
14-07-2024 23:30,438.62
15-07-2024 00:15,438.62
15-07-2024 01:15,438.61
15-07-2024 02:00,438.62
15-07-2024 02:30,438.61
15-07-2024 03:00,438.62
15-07-2024 03:30,438.61
15-07-2024 04:15,438.62
15-07-2024 04:45,438.63
15-07-2024 05:30,438.62
15-07-2024 06:45,438.62
15-07-2024 08:00,438.61
15-07-2024 08:45,438.6
15-07-2024 09:15,438.6
15-07-2024 11:15,438.58
15-07-2024 13:15,438.57
15-07-2024 14:00,438.55
15-07-2024 14:45,438.55
15-07-2024 15:45,438.55
15-07-2024 16:15,438.55
15-07-2024 17:15,438.57
15-07-2024 18:00,438.57
15-07-2024 18:30,438.56
15-07-2024 19:00,438.56
15-07-2024 20:00,438.56
15-07-2024 20:45,438.54
15-07-2024 23:15,438.55
15-07-2024 23:30,438.55
16-07-2024 00:15,438.55
16-07-2024 01:15,438.54
16-07-2024 01:45,438.55
16-07-2024 03:15,438.54
16-07-2024 03:45,438.54
16-07-2024 04:30,438.53
16-07-2024 04:45,438.52
16-07-2024 05:30,438.52
16-07-2024 07:15,438.52
16-07-2024 07:45,438.52
16-07-2024 08:15,438.51
16-07-2024 09:45,438.49
16-07-2024 11:15,438.49
16-07-2024 11:45,438.49
16-07-2024 12:45,438.5
16-07-2024 13:00,438.51
16-07-2024 13:15,438.52
16-07-2024 13:30,438.53
16-07-2024 13:45,438.54
16-07-2024 14:00,438.54
16-07-2024 14:15,438.55
16-07-2024 14:30,438.56
16-07-2024 15:00,438.57
16-07-2024 15:15,438.58
16-07-2024 15:30,438.58
16-07-2024 16:15,438.59
16-07-2024 16:45,438.6
16-07-2024 17:45,438.6
16-07-2024 18:00,438.6
16-07-2024 19:00,438.6
16-07-2024 20:30,438.6
16-07-2024 21:00,438.6
16-07-2024 22:00,438.6
16-07-2024 22:15,438.6
16-07-2024 22:30,438.59
16-07-2024 22:45,438.6
16-07-2024 23:00,438.59
17-07-2024 00:15,438.59
17-07-2024 00:45,438.6
17-07-2024 01:00,438.59
17-07-2024 01:30,438.59
17-07-2024 02:00,438.59
17-07-2024 02:45,438.58
17-07-2024 03:15,438.58
17-07-2024 03:45,438.57
17-07-2024 04:00,438.57
17-07-2024 04:45,438.56
17-07-2024 05:00,438.56
17-07-2024 05:15,438.56
17-07-2024 05:45,438.56
17-07-2024 06:30,438.55
17-07-2024 07:00,438.53
17-07-2024 07:15,438.54
17-07-2024 07:30,438.54
17-07-2024 07:45,438.53
17-07-2024 08:00,438.54
17-07-2024 09:00,438.53
17-07-2024 09:15,438.53
17-07-2024 09:30,438.53
17-07-2024 09:45,438.51
17-07-2024 10:00,438.52
17-07-2024 10:15,438.52
17-07-2024 10:45,438.51
17-07-2024 11:15,438.5
17-07-2024 12:00,438.5
17-07-2024 13:30,438.49
17-07-2024 14:00,438.49
17-07-2024 14:45,438.48
17-07-2024 16:00,438.47
17-07-2024 17:15,438.47
17-07-2024 17:45,438.46
17-07-2024 18:30,438.46
17-07-2024 18:45,438.46
17-07-2024 19:00,438.46
17-07-2024 19:15,438.48
17-07-2024 21:00,438.48
17-07-2024 22:45,438.47
17-07-2024 23:45,438.47
18-07-2024 00:15,438.47
18-07-2024 02:00,438.46
18-07-2024 03:30,438.46
18-07-2024 04:00,438.44
18-07-2024 04:45,438.44
18-07-2024 05:30,438.45
18-07-2024 06:00,438.45
18-07-2024 06:30,438.44
18-07-2024 07:15,438.44
18-07-2024 07:45,438.43
18-07-2024 08:45,438.43
18-07-2024 10:00,438.44
18-07-2024 10:45,438.42
18-07-2024 11:00,438.42
18-07-2024 11:45,438.42
18-07-2024 12:15,438.41
18-07-2024 12:30,438.41
18-07-2024 13:15,438.41
18-07-2024 13:45,438.39
18-07-2024 14:45,438.38
18-07-2024 15:15,438.35
18-07-2024 15:45,438.34
18-07-2024 16:45,438.31
18-07-2024 18:30,438.29
18-07-2024 20:00,438.28
18-07-2024 21:00,438.28
18-07-2024 22:00,438.27
18-07-2024 22:45,438.26
18-07-2024 23:15,438.27
19-07-2024 00:00,438.27
19-07-2024 00:30,438.27
19-07-2024 01:15,438.26
19-07-2024 02:00,438.26
19-07-2024 05:30,438.28
19-07-2024 06:15,438.28
19-07-2024 07:30,438.26
19-07-2024 08:00,438.26
19-07-2024 08:30,438.25
19-07-2024 09:00,438.25
19-07-2024 09:15,438.25
19-07-2024 09:45,438.25
19-07-2024 10:15,438.25
19-07-2024 11:00,438.24
19-07-2024 11:30,438.23
19-07-2024 14:15,438.14
19-07-2024 15:30,438.11
19-07-2024 16:30,438.09
19-07-2024 17:15,438.08
19-07-2024 18:30,438.06
19-07-2024 19:00,438.06
19-07-2024 19:30,438.04
19-07-2024 20:15,438.04
19-07-2024 21:45,438.01
19-07-2024 22:30,438.01
19-07-2024 23:45,437.99
20-07-2024 00:15,437.99
20-07-2024 01:45,437.97
20-07-2024 02:15,437.97
20-07-2024 03:00,437.97
20-07-2024 03:30,437.96
20-07-2024 04:15,437.95
20-07-2024 05:15,437.95
20-07-2024 05:45,437.95
20-07-2024 06:30,437.95
20-07-2024 07:00,437.94
20-07-2024 08:00,437.93
20-07-2024 09:15,437.92
20-07-2024 10:00,437.92
20-07-2024 10:30,437.91
20-07-2024 11:15,437.91
20-07-2024 11:45,437.91
20-07-2024 12:30,437.91
20-07-2024 12:45,437.9
20-07-2024 13:30,437.9
20-07-2024 14:00,437.9
20-07-2024 14:30,437.89
20-07-2024 15:15,437.9
20-07-2024 15:45,437.89
20-07-2024 16:15,437.89
20-07-2024 17:00,437.89
20-07-2024 17:30,437.89
20-07-2024 19:00,437.89
20-07-2024 19:45,437.89
20-07-2024 20:45,437.89
20-07-2024 21:15,437.91
20-07-2024 21:45,437.9
20-07-2024 22:15,437.9
20-07-2024 23:30,437.89
21-07-2024 01:45,437.89
21-07-2024 02:00,437.89
21-07-2024 02:30,437.89
21-07-2024 03:30,437.89
21-07-2024 04:45,437.9
21-07-2024 05:45,437.89
21-07-2024 06:30,437.89
21-07-2024 06:45,437.89
21-07-2024 07:15,437.88
21-07-2024 08:15,437.88
21-07-2024 09:15,437.87
21-07-2024 10:00,437.87
21-07-2024 11:00,437.87
21-07-2024 11:15,437.86
21-07-2024 11:30,437.86
21-07-2024 11:45,437.85
21-07-2024 13:00,437.84
21-07-2024 13:30,437.82
21-07-2024 14:30,437.8
21-07-2024 15:45,437.78
21-07-2024 16:30,437.77
21-07-2024 18:45,437.76
21-07-2024 19:15,437.76
21-07-2024 20:15,437.76
21-07-2024 20:45,437.76
21-07-2024 22:45,437.78
21-07-2024 23:15,437.77
21-07-2024 23:45,437.76
22-07-2024 01:00,437.77
22-07-2024 01:15,437.77
22-07-2024 02:15,437.77
22-07-2024 02:45,437.77
22-07-2024 03:15,437.77
22-07-2024 03:45,437.77
22-07-2024 04:30,437.77
22-07-2024 05:30,437.77
22-07-2024 06:45,437.76
22-07-2024 07:00,437.75
22-07-2024 07:30,437.75
22-07-2024 08:00,437.75
22-07-2024 08:30,437.75
22-07-2024 09:30,437.74
22-07-2024 10:15,437.74
22-07-2024 10:45,437.74
22-07-2024 11:30,437.73
22-07-2024 14:15,437.78
22-07-2024 15:00,437.81
22-07-2024 15:45,437.83
22-07-2024 16:30,437.85
22-07-2024 17:45,437.87
22-07-2024 19:30,437.87
22-07-2024 21:00,437.86
22-07-2024 23:45,437.83
23-07-2024 00:15,437.83
23-07-2024 02:15,437.81
23-07-2024 04:00,437.81
23-07-2024 05:00,437.79
23-07-2024 06:00,437.8
23-07-2024 07:00,437.81
23-07-2024 08:30,437.78
23-07-2024 09:00,437.78
23-07-2024 09:45,437.78
23-07-2024 10:45,437.78
23-07-2024 11:15,437.77
23-07-2024 11:45,437.78
23-07-2024 12:30,437.79
23-07-2024 13:15,437.81
23-07-2024 13:45,437.83
23-07-2024 15:00,437.87
23-07-2024 15:45,437.89
23-07-2024 17:30,437.89
23-07-2024 18:30,437.89
23-07-2024 19:00,437.88
23-07-2024 19:30,437.88
23-07-2024 20:00,437.87
23-07-2024 20:45,437.85
23-07-2024 21:00,437.86
23-07-2024 21:30,437.86
23-07-2024 22:00,437.85
23-07-2024 22:30,437.84
23-07-2024 23:15,437.84
23-07-2024 23:45,437.84
24-07-2024 00:15,437.83
24-07-2024 00:45,437.83
24-07-2024 02:00,437.82
24-07-2024 03:15,437.81
24-07-2024 03:45,437.82
24-07-2024 05:00,437.8
24-07-2024 05:30,437.8
24-07-2024 06:15,437.8
24-07-2024 08:00,437.78
24-07-2024 08:15,437.78
24-07-2024 08:45,437.78
24-07-2024 09:45,437.77
24-07-2024 10:00,437.77
24-07-2024 11:00,437.77
24-07-2024 12:45,437.68
24-07-2024 14:00,437.62
24-07-2024 15:15,437.55
24-07-2024 16:00,437.52
24-07-2024 16:30,437.49
24-07-2024 19:00,437.44
24-07-2024 21:15,437.43
24-07-2024 22:15,437.41
25-07-2024 01:00,437.4
25-07-2024 01:45,437.39
25-07-2024 02:15,437.38
25-07-2024 02:45,437.38
25-07-2024 03:30,437.38
25-07-2024 04:30,437.38
25-07-2024 05:00,437.36
25-07-2024 07:30,437.34
25-07-2024 09:15,437.34
25-07-2024 09:45,437.34
25-07-2024 13:15,436.94
25-07-2024 14:15,436.81
25-07-2024 14:45,436.78
25-07-2024 16:15,436.79
25-07-2024 17:00,436.8
25-07-2024 18:00,436.83
25-07-2024 18:45,436.83
25-07-2024 22:00,436.71
25-07-2024 22:30,436.72
26-07-2024 00:00,436.66
26-07-2024 01:15,436.65
26-07-2024 02:30,436.62
26-07-2024 04:00,436.6
26-07-2024 04:30,436.59
26-07-2024 05:15,436.57
26-07-2024 05:45,436.55
26-07-2024 06:15,436.56
26-07-2024 07:15,436.55
26-07-2024 08:15,436.51
26-07-2024 12:30,436.55
26-07-2024 14:15,436.63
26-07-2024 14:45,436.63
26-07-2024 16:45,436.61
26-07-2024 17:45,436.58
26-07-2024 21:00,436.53
26-07-2024 22:15,436.52
26-07-2024 23:45,436.63
27-07-2024 00:45,437.15
27-07-2024 01:15,437.43
27-07-2024 01:45,437.71
27-07-2024 02:15,437.99
27-07-2024 02:45,438.27
27-07-2024 03:45,438.77
27-07-2024 04:15,438.91
27-07-2024 05:15,439.11
27-07-2024 06:15,439.27
27-07-2024 07:00,439.35
27-07-2024 07:45,439.41
27-07-2024 08:30,439.44
27-07-2024 09:30,439.44
27-07-2024 11:45,439.3
27-07-2024 12:00,439.27
27-07-2024 13:00,439.16
27-07-2024 13:45,439.08
27-07-2024 16:00,438.78
27-07-2024 17:00,438.65
27-07-2024 18:15,438.5
27-07-2024 19:00,438.42
27-07-2024 19:45,438.34
27-07-2024 21:00,438.22
27-07-2024 21:30,438.18
27-07-2024 22:45,438.08
27-07-2024 23:30,438.02
28-07-2024 00:15,437.98
28-07-2024 00:45,437.95
28-07-2024 01:15,437.92
28-07-2024 02:15,437.86
28-07-2024 03:00,437.82
28-07-2024 05:00,437.73
28-07-2024 06:30,437.68
28-07-2024 07:45,437.63
28-07-2024 08:15,437.62
28-07-2024 09:00,437.57
28-07-2024 09:30,437.56
28-07-2024 11:45,437.51
28-07-2024 12:45,437.49
28-07-2024 15:00,437.45
28-07-2024 15:45,437.44
28-07-2024 16:15,437.44
28-07-2024 17:30,437.44
28-07-2024 18:00,437.44
28-07-2024 19:30,437.47
28-07-2024 21:00,437.55
28-07-2024 21:30,437.58
28-07-2024 22:30,437.62
28-07-2024 23:15,437.69
28-07-2024 23:45,437.72
29-07-2024 00:15,437.76
29-07-2024 00:45,437.82
29-07-2024 01:30,437.89
29-07-2024 02:30,437.97
29-07-2024 02:45,437.99
29-07-2024 03:15,438.02
29-07-2024 05:45,438.12
29-07-2024 08:00,438.15
29-07-2024 08:30,438.15
29-07-2024 09:30,438.14
29-07-2024 10:00,438.13
29-07-2024 10:30,438.12
29-07-2024 11:45,438.08
29-07-2024 12:30,438.06
29-07-2024 13:00,438.05
29-07-2024 13:45,438.02
29-07-2024 14:15,438
29-07-2024 15:00,438
29-07-2024 16:30,437.95
29-07-2024 18:00,437.92
29-07-2024 18:45,437.92
29-07-2024 20:00,437.91
29-07-2024 21:00,437.91
29-07-2024 21:45,437.92
29-07-2024 22:15,437.93
29-07-2024 23:15,437.95
30-07-2024 00:30,437.99
30-07-2024 01:15,438.02
30-07-2024 04:00,438.15
30-07-2024 05:00,438.19
30-07-2024 07:15,438.26
30-07-2024 08:15,438.27
30-07-2024 08:45,438.28
30-07-2024 09:15,438.28
30-07-2024 10:30,438.28
30-07-2024 11:30,438.28
30-07-2024 12:45,438.25
30-07-2024 13:30,438.23
30-07-2024 14:15,438.21
30-07-2024 14:45,438.22
30-07-2024 15:15,438.2
30-07-2024 15:45,438.18
30-07-2024 16:15,438.17
30-07-2024 16:45,438.17
30-07-2024 17:45,438.14
30-07-2024 19:45,438.1
30-07-2024 20:15,438.09
30-07-2024 20:45,438.08
30-07-2024 22:00,438.05
30-07-2024 23:15,438.01
31-07-2024 00:30,437.98
31-07-2024 01:15,437.95
31-07-2024 01:45,437.94
31-07-2024 02:15,437.92
31-07-2024 02:30,437.92
31-07-2024 03:30,437.88
31-07-2024 05:00,437.83
31-07-2024 05:30,437.82
31-07-2024 06:00,437.8
31-07-2024 06:45,437.77
31-07-2024 07:00,437.77
31-07-2024 07:30,437.75
31-07-2024 08:00,437.7
31-07-2024 08:30,437.68
31-07-2024 09:30,437.65
31-07-2024 10:30,437.63
31-07-2024 11:00,437.62
31-07-2024 11:30,437.61
31-07-2024 12:30,437.59
31-07-2024 13:15,437.56
31-07-2024 14:00,437.56
31-07-2024 14:30,437.56
31-07-2024 14:45,437.54
31-07-2024 15:00,437.54
31-07-2024 16:15,437.53
31-07-2024 17:00,437.54
31-07-2024 17:30,437.54
31-07-2024 18:00,437.56
31-07-2024 19:30,437.6
31-07-2024 21:00,437.64
31-07-2024 21:30,437.68
31-07-2024 22:15,437.71
